reservation_date,country_from,reserved_room_type,customer_type
2/7/2016,ESP,D,Transient
2/8/2016,PRT,A,Transient
2/7/2016,CHN,A,Transient
2/7/2016,ESP,A,Transient
2/8/2016,PRT,A,Transient
2/6/2016,ESP,D,Transient
2/6/2016,DEU,A,Transient-Party
2/6/2016,ITA,A,Transient
2/8/2016,PRT,G,Transient
2/6/2016,BRA,A,Transient
2/6/2016,ESP,F,Transient
2/6/2016,ITA,D,Transient
2/7/2016,ITA,A,Transient
2/7/2016,ITA,A,Transient
2/6/2016,PRT,F,Transient
2/6/2016,CHE,D,Transient
2/4/2016,CN,A,Transient
2/5/2016,NLD,B,Transient-Party
2/5/2016,PRT,B,Transient-Party
2/5/2016,BEL,A,Transient-Party
2/5/2016,CN,A,Transient
2/7/2016,PRT,F,Transient
2/7/2016,PRT,F,Transient
2/6/2016,DEU,A,Transient-Party
2/7/2016,BRA,A,Transient
2/8/2016,PRT,D,Transient
2/7/2016,BRA,A,Transient
2/7/2016,FRA,D,Transient
2/7/2016,FRA,D,Transient
2/7/2016,BRA,A,Transient
2/6/2016,PRT,D,Transient
2/9/2016,DEU,A,Transient
2/7/2016,GBR,A,Transient
2/9/2016,BRA,D,Transient
2/7/2016,FRA,A,Transient
2/7/2016,FRA,A,Transient
2/7/2016,FRA,D,Group
2/7/2016,CHE,A,Transient
2/7/2016,CHE,A,Transient
2/7/2016,LKA,A,Transient
2/9/2016,LUX,A,Transient-Party
2/9/2016,LUX,A,Transient-Party
2/8/2016,PRT,A,Transient
2/8/2016,CHN,A,Transient
2/6/2016,MYS,A,Transient
2/9/2016,FRA,A,Transient
2/7/2016,ESP,D,Transient
2/7/2016,ESP,D,Transient
2/8/2016,ITA,A,Transient
2/7/2016,FRA,A,Transient
2/8/2016,ITA,D,Transient-Party
2/8/2016,FRA,A,Transient
2/7/2016,CHE,D,Group
2/6/2016,FRA,A,Transient
2/6/2016,AUT,A,Transient-Party
2/6/2016,AUT,A,Transient-Party
2/6/2016,AUT,A,Transient-Party
2/6/2016,AUT,A,Transient-Party
2/6/2016,AUT,A,Transient-Party
2/6/2016,AUT,A,Transient-Party
2/6/2016,AUT,A,Transient-Party
2/9/2016,PRT,A,Transient
2/8/2016,PRT,A,Transient
9/28/2016,PRT,D,Transient
2/4/2016,ITA,A,Transient
2/6/2016,AUT,A,Transient-Party
2/6/2016,AUT,A,Transient-Party
2/6/2016,AUT,A,Transient-Party
2/6/2016,AUT,A,Transient-Party
2/6/2016,AUT,A,Transient-Party
2/7/2016,DEU,D,Transient
2/6/2016,AUT,A,Transient-Party
2/6/2016,AUT,A,Transient-Party
2/6/2016,AUT,A,Transient-Party
2/6/2016,AUT,A,Transient-Party
2/6/2016,AUT,A,Transient-Party
2/9/2016,EGY,A,Transient
2/6/2016,AUT,A,Transient-Party
2/6/2016,AUT,A,Transient-Party
2/6/2016,AUT,A,Transient-Party
2/6/2016,AUT,A,Transient-Party
2/6/2016,AUT,A,Transient-Party
2/6/2016,AUT,A,Transient-Party
2/6/2016,PRT,A,Transient-Party
2/6/2016,AUT,A,Transient-Party
2/6/2016,AUT,A,Transient-Party
2/6/2016,AUT,A,Transient-Party
2/6/2016,AUT,A,Transient-Party
2/6/2016,AUT,A,Transient-Party
2/6/2016,AUT,A,Transient-Party
2/6/2016,DEU,A,Transient-Party
2/6/2016,AUT,A,Transient-Party
2/6/2016,AUT,A,Transient-Party
2/6/2016,AUT,A,Transient-Party
2/6/2016,AUT,A,Transient-Party
2/6/2016,AUT,A,Transient-Party
2/6/2016,AUT,A,Transient-Party
2/6/2016,AUT,A,Transient-Party
2/6/2016,AUT,A,Transient-Party
2/10/2016,PRT,A,Transient-Party
2/7/2016,CHE,A,Transient
2/8/2016,FRA,A,Transient
2/9/2016,PRT,A,Transient
2/9/2016,PRT,A,Transient
2/9/2016,GBR,A,Transient
2/7/2016,ESP,D,Transient
2/8/2016,CHN,A,Transient
2/8/2016,PRT,A,Transient
2/8/2016,ITA,E,Transient-Party
2/7/2016,FRA,A,Transient
2/4/2016,PRT,A,Transient
2/8/2016,DEU,D,Transient
2/7/2016,FRA,A,Transient
2/8/2016,GBR,A,Transient
2/8/2016,FRA,A,Transient
2/9/2016,DEU,D,Transient
2/9/2016,UKR,A,Transient
2/10/2016,USA,A,Transient
2/10/2016,PRT,A,Transient
2/9/2016,PRT,A,Transient
2/10/2016,BEL,A,Transient
2/8/2016,BEL,A,Transient
2/7/2016,BEL,B,Transient
2/7/2016,BEL,B,Transient
2/7/2016,BEL,B,Transient
2/7/2016,BEL,B,Transient
2/7/2016,FRA,A,Transient
2/10/2016,PRT,A,Transient
2/7/2016,FRA,A,Transient
2/10/2016,ESP,D,Transient
2/8/2016,POL,A,Transient
2/10/2016,PRT,A,Transient
2/7/2016,NLD,A,Transient
2/9/2016,PRT,D,Transient
2/10/2016,PRT,A,Transient-Party
5/24/2016,PRT,A,Transient
2/10/2016,HRV,A,Transient
2/10/2016,PRT,A,Transient
2/10/2016,PRT,A,Transient-Party
2/5/2016,AGO,D,Transient
2/11/2016,TUN,A,Transient
2/11/2016,ESP,A,Transient
2/9/2016,FRA,A,Transient
2/8/2016,PRT,A,Transient
2/11/2016,PRT,A,Transient
2/8/2016,NLD,A,Transient
2/8/2016,FRA,E,Transient
2/10/2016,ITA,A,Transient
2/9/2016,JPN,D,Transient
2/11/2016,NLD,A,Transient
2/11/2016,NLD,A,Transient
2/11/2016,NLD,A,Transient
2/11/2016,USA,A,Transient
2/7/2016,DEU,A,Transient
2/5/2016,NLD,A,Transient
2/5/2016,NLD,A,Transient
2/10/2016,GBR,A,Transient
2/5/2016,NLD,A,Transient
2/7/2016,BEL,D,Transient
2/7/2016,PRT,A,Transient
2/8/2016,ESP,A,Transient
2/10/2016,PRT,A,Transient
2/7/2016,FRA,D,Transient
2/11/2016,GBR,A,Transient
2/10/2016,BEL,A,Transient
2/8/2016,FRA,A,Transient
2/11/2016,BRA,A,Transient
2/10/2016,PRT,A,Transient-Party
2/8/2016,CHN,D,Transient
2/10/2016,NLD,A,Transient
2/12/2016,FRA,A,Transient
2/10/2016,FRA,A,Transient
2/11/2016,ITA,A,Transient
2/12/2016,PRT,A,Transient
2/8/2016,BEL,A,Transient
2/8/2016,BEL,A,Transient
2/11/2016,ZAF,A,Transient
2/10/2016,CHN,A,Transient-Party
2/9/2016,FRA,D,Transient
2/10/2016,CHN,A,Transient-Party
2/12/2016,PRT,A,Transient-Party
2/12/2016,PRT,A,Transient-Party
2/12/2016,BRA,A,Transient
2/12/2016,FRA,A,Transient
2/8/2016,FRA,F,Transient
2/12/2016,CHN,D,Transient
2/10/2016,FRA,A,Transient
2/6/2016,NLD,A,Transient
2/12/2016,PRT,A,Transient
2/11/2016,PRT,A,Transient
2/12/2016,PRT,A,Transient
2/11/2016,ESP,A,Transient
2/12/2016,PRT,A,Transient
2/8/2016,BRA,F,Transient
2/12/2016,PRT,A,Transient
2/11/2016,FRA,A,Transient
2/13/2016,ITA,A,Transient-Party
2/13/2016,ITA,A,Transient-Party
2/11/2016,DEU,D,Transient
2/12/2016,BRA,A,Transient
2/11/2016,FRA,A,Transient
2/7/2016,FRA,A,Transient
2/10/2016,ESP,A,Transient
2/12/2016,IRL,A,Transient
2/13/2016,AGO,E,Transient
11/10/2016,AGO,A,Transient
2/13/2016,ITA,A,Transient-Party
2/13/2016,ITA,A,Transient-Party
2/11/2016,GBR,D,Transient
2/11/2016,FRA,A,Transient
2/11/2016,NLD,F,Transient
2/12/2016,ESP,A,Transient
2/12/2016,ESP,A,Transient-Party
2/12/2016,PRT,A,Transient
2/12/2016,FRA,A,Transient-Party
2/12/2016,FRA,A,Transient-Party
2/12/2016,BEL,A,Transient
2/11/2016,FRA,A,Transient
2/11/2016,DEU,D,Transient
2/11/2016,FRA,A,Transient-Party
2/11/2016,FRA,A,Transient-Party
2/12/2016,FRA,A,Transient
2/7/2016,DEU,A,Transient
2/10/2016,ITA,A,Transient
2/12/2016,FIN,A,Transient
2/12/2016,PRT,D,Transient
2/13/2016,PRT,E,Transient
2/13/2016,ESP,D,Transient
2/13/2016,BRA,A,Transient
2/13/2016,PRT,D,Transient
2/13/2016,PRT,A,Transient-Party
2/13/2016,PRT,A,Transient-Party
2/13/2016,PRT,D,Transient
2/12/2016,FRA,A,Transient
2/13/2016,FRA,A,Transient
2/13/2016,PRT,A,Transient
2/13/2016,PRT,A,Transient
2/12/2016,POL,A,Transient
2/12/2016,ESP,D,Transient
2/11/2016,FRA,D,Transient
2/12/2016,BEL,A,Transient
2/12/2016,ESP,A,Transient
2/13/2016,PRT,D,Transient
2/13/2016,PRT,A,Transient
2/13/2016,PRT,D,Transient
2/13/2016,ESP,A,Transient
2/12/2016,ESP,A,Transient
2/13/2016,FRA,A,Transient
2/12/2016,FRA,A,Transient-Party
2/12/2016,PRT,A,Transient-Party
2/11/2016,DEU,A,Transient
2/12/2016,PRT,A,Transient
2/12/2016,MYS,D,Transient
2/13/2016,PRT,D,Transient
2/13/2016,PRT,A,Transient
2/12/2016,ESP,A,Transient
2/13/2016,PRT,A,Transient
2/13/2016,PRT,A,Transient
2/13/2016,BEL,A,Transient
2/13/2016,PRT,E,Transient
2/13/2016,PRT,A,Transient
2/13/2016,PRT,D,Transient
2/12/2016,PRT,A,Transient
2/8/2016,PRT,A,Transient
2/13/2016,PRT,A,Transient
2/13/2016,PRT,D,Transient
2/13/2016,FRA,D,Transient
2/10/2016,FRA,A,Transient
2/12/2016,BEL,A,Transient
2/12/2016,ESP,A,Transient-Party
2/13/2016,PRT,A,Transient
2/11/2016,CHE,A,Transient
2/6/2016,NLD,A,Transient
2/11/2016,PRT,D,Transient
2/12/2016,PRT,D,Transient
2/13/2016,PRT,D,Transient
2/13/2016,PRT,D,Transient
2/13/2016,PRT,A,Transient
2/13/2016,PRT,A,Transient
2/12/2016,PRT,D,Transient
2/13/2016,PRT,D,Transient
2/14/2016,PRT,D,Transient
2/12/2016,PRT,A,Transient
2/12/2016,COL,B,Transient
2/12/2016,COL,B,Transient
2/12/2016,GBR,A,Transient-Party
2/12/2016,GBR,A,Transient-Party
2/12/2016,FRA,D,Transient
2/12/2016,FRA,A,Transient
2/14/2016,PRT,A,Transient
2/12/2016,CHN,A,Transient
2/14/2016,BRA,F,Transient
2/15/2016,BRA,F,Transient
2/13/2016,JPN,A,Transient
2/12/2016,ESP,A,Transient
2/13/2016,PRT,A,Transient
2/12/2016,NLD,D,Transient
2/12/2016,ROU,A,Transient
2/14/2016,BEL,A,Transient
2/12/2016,DEU,D,Transient
2/11/2016,FRA,A,Transient
2/13/2016,PRT,A,Transient
2/14/2016,FRA,D,Transient
2/13/2016,FRA,A,Transient
2/12/2016,FRA,A,Transient
2/13/2016,PRT,A,Transient
2/10/2016,ESP,A,Transient
2/12/2016,PRT,A,Transient
2/12/2016,NLD,D,Transient
2/12/2016,PRT,D,Transient
2/12/2016,PRT,A,Transient
2/14/2016,GBR,A,Transient
2/10/2016,DEU,A,Transient
2/12/2016,CHE,A,Contract
2/12/2016,GBR,D,Transient
2/12/2016,ESP,A,Transient
2/12/2016,POL,A,Transient
2/13/2016,SWE,A,Transient
2/12/2016,TUN,A,Transient
2/12/2016,USA,A,Transient
2/12/2016,CHN,D,Transient
2/12/2016,PRT,A,Transient
2/13/2016,USA,A,Transient
2/12/2016,CHE,A,Transient
2/12/2016,ITA,D,Transient
3/9/2016,ITA,D,Transient
2/15/2016,PRT,A,Transient
2/13/2016,FRA,A,Transient
2/13/2016,FRA,A,Transient
2/13/2016,GBR,D,Transient
2/13/2016,PRT,A,Transient
2/15/2016,PRT,A,Transient
2/13/2016,DEU,A,Transient
2/11/2016,FRA,A,Transient
2/13/2016,NLD,A,Transient
2/14/2016,DEU,A,Transient
2/14/2016,LUX,A,Transient
2/13/2016,FRA,A,Transient
2/15/2016,DNK,A,Transient
2/10/2016,AGO,A,Transient
2/12/2016,PRT,A,Transient
2/14/2016,BEL,A,Transient
2/10/2016,AUT,A,Transient
2/13/2016,FRA,A,Transient
2/15/2016,FRA,D,Transient
2/13/2016,PRT,A,Transient
2/14/2016,PRT,D,Transient
2/13/2016,CHN,D,Transient
2/12/2016,BEL,A,Transient
2/13/2016,FRA,A,Transient
2/13/2016,PRT,D,Transient
2/13/2016,FRA,A,Transient
2/12/2016,DEU,A,Transient
2/14/2016,FRA,A,Transient
2/14/2016,FRA,E,Transient
2/16/2016,FRA,A,Transient
3/2/2016,FRA,A,Transient
9/26/2016,FRA,A,Transient
11/23/2016,FRA,A,Transient
2/13/2016,CHN,A,Transient
2/14/2016,FRA,A,Transient
2/15/2016,PRT,A,Transient
2/16/2016,DEU,A,Transient
2/16/2016,HUN,A,Transient-Party
2/16/2016,ESP,A,Transient
2/16/2016,PRT,A,Transient
2/15/2016,ESP,A,Transient
2/16/2016,NLD,A,Transient-Party
2/13/2016,KWT,D,Transient
2/15/2016,USA,A,Transient
2/13/2016,FRA,A,Transient
2/14/2016,FRA,A,Transient-Party
2/16/2016,PRT,A,Transient
2/11/2016,NLD,A,Transient
2/13/2016,FRA,A,Transient
2/14/2016,FRA,A,Transient
2/9/2016,FRA,F,Transient
2/15/2016,PRT,A,Transient
5/9/2016,PRT,A,Transient
2/16/2016,PRT,A,Transient
2/13/2016,FRA,A,Transient
2/14/2016,FRA,A,Transient-Party
2/15/2016,JPN,B,Transient-Party
2/15/2016,JPN,B,Transient-Party
2/14/2016,GBR,A,Contract
2/15/2016,GBR,D,Transient
2/16/2016,ROU,A,Transient
2/16/2016,HUN,A,Transient-Party
2/15/2016,CHN,D,Transient
2/16/2016,NLD,A,Transient-Party
2/16/2016,PRT,A,Transient
2/14/2016,FRA,A,Transient
2/14/2016,PRT,B,Transient
2/11/2016,AUT,A,Transient
2/14/2016,DEU,B,Transient
2/14/2016,BEL,A,Transient-Party
2/14/2016,FRA,A,Transient-Party
2/16/2016,IRL,A,Transient
2/14/2016,DEU,A,Transient
2/17/2016,PRT,A,Transient
2/17/2016,PRT,A,Transient
2/16/2016,ESP,A,Transient
2/16/2016,PRT,A,Transient
2/15/2016,NLD,A,Transient
2/17/2016,NLD,A,Transient
2/17/2016,GBR,D,Transient
2/15/2016,FRA,A,Transient
2/16/2016,FRA,D,Transient
2/16/2016,ESP,A,Transient
2/14/2016,GBR,A,Transient
2/17/2016,PRT,A,Transient
2/14/2016,ESP,D,Transient
2/13/2016,FRA,A,Transient
2/13/2016,FRA,A,Transient
2/17/2016,BRA,A,Transient
2/17/2016,PRT,A,Transient
3/23/2016,PRT,A,Transient
2/14/2016,FRA,A,Transient
2/14/2016,FRA,D,Transient
2/15/2016,FRA,A,Transient
2/16/2016,FRA,A,Transient
2/16/2016,FRA,A,Transient
2/16/2016,FRA,D,Transient
2/13/2016,BEL,A,Transient
2/15/2016,DNK,B,Group
2/15/2016,IRL,A,Transient
2/11/2016,BRA,A,Transient
2/15/2016,DNK,B,Group
2/18/2016,MAR,D,Transient
2/17/2016,DEU,A,Transient
2/15/2016,PRT,A,Transient
3/16/2016,PRT,A,Transient
6/6/2016,PRT,A,Transient
9/19/2016,PRT,D,Transient
9/26/2016,PRT,D,Transient
10/24/2016,PRT,D,Transient
3/29/2017,PRT,A,Transient
6/22/2017,PRT,A,Transient
2/18/2016,ITA,D,Transient
2/14/2016,PRT,A,Transient
2/15/2016,ESP,A,Transient
2/16/2016,CHE,A,Transient
2/18/2016,JOR,A,Transient
2/16/2016,ESP,A,Transient
2/14/2016,FRA,F,Transient
2/18/2016,CHL,A,Transient-Party
2/18/2016,CHL,A,Transient-Party
2/13/2016,FRA,A,Transient
2/15/2016,MAR,A,Transient
2/14/2016,AUT,A,Transient
2/16/2016,AUT,D,Transient
2/17/2016,ESP,A,Transient
2/18/2016,CHN,A,Transient-Party
2/18/2016,ESP,A,Transient-Party
2/16/2016,FRA,A,Transient-Party
2/18/2016,FRA,A,Transient
2/18/2016,FRA,A,Transient
2/15/2016,GBR,D,Transient
2/17/2016,PRT,D,Transient
2/17/2016,PRT,A,Transient
2/15/2016,POL,A,Transient
2/13/2016,PRT,A,Transient
2/14/2016,FRA,A,Transient-Party
2/13/2016,PRT,A,Transient
2/16/2016,PRT,A,Transient-Party
2/14/2016,FRA,A,Transient-Party
2/17/2016,FRA,A,Transient
2/17/2016,BRA,A,Transient
2/15/2016,FRA,A,Transient
2/16/2016,POL,A,Transient
2/19/2016,PRT,A,Transient-Party
2/19/2016,PRT,A,Transient-Party
2/19/2016,PRT,A,Transient-Party
2/19/2016,PRT,A,Transient
2/19/2016,PRT,A,Transient-Party
2/19/2016,PRT,A,Transient-Party
2/19/2016,PRT,A,Transient-Party
2/19/2016,PRT,A,Transient-Party
2/19/2016,PRT,A,Transient-Party
2/19/2016,PRT,A,Transient-Party
2/19/2016,ARG,A,Transient-Party
2/19/2016,PRT,A,Transient-Party
2/19/2016,PRT,A,Transient-Party
2/19/2016,PRT,A,Transient-Party
2/19/2016,PRT,A,Transient-Party
2/19/2016,PRT,A,Transient-Party
2/19/2016,PRT,A,Transient-Party
2/19/2016,PRT,A,Transient-Party
2/19/2016,PRT,A,Transient-Party
2/19/2016,PRT,A,Transient-Party
2/19/2016,PRT,A,Transient-Party
2/19/2016,PRT,A,Transient-Party
2/19/2016,PRT,A,Transient-Party
2/19/2016,PRT,A,Transient-Party
2/19/2016,PRT,A,Transient-Party
2/19/2016,PRT,A,Transient
2/19/2016,PRT,A,Transient-Party
2/19/2016,PRT,A,Transient-Party
2/19/2016,PRT,A,Transient-Party
2/19/2016,PRT,A,Transient-Party
2/19/2016,PRT,A,Transient-Party
2/19/2016,DEU,A,Transient-Party
2/19/2016,PRT,A,Transient-Party
2/19/2016,PRT,A,Transient-Party
2/19/2016,PRT,A,Transient-Party
2/19/2016,PRT,A,Transient-Party
2/19/2016,PRT,A,Transient-Party
2/19/2016,PRT,A,Transient-Party
2/19/2016,ESP,A,Transient
2/19/2016,PRT,A,Transient-Party
2/19/2016,PRT,A,Transient-Party
2/19/2016,PRT,A,Transient-Party
2/19/2016,PRT,A,Transient-Party
2/19/2016,PRT,A,Transient-Party
2/19/2016,PRT,A,Transient-Party
2/19/2016,PRT,A,Transient-Party
2/19/2016,PRT,A,Transient-Party
2/19/2016,PRT,A,Transient-Party
2/19/2016,ESP,A,Transient-Party
2/19/2016,PRT,A,Transient-Party
2/19/2016,PRT,A,Transient-Party
2/19/2016,PRT,A,Transient-Party
2/19/2016,PRT,A,Transient-Party
2/19/2016,PRT,A,Transient-Party
2/19/2016,PRT,A,Transient-Party
2/19/2016,PRT,A,Transient
2/19/2016,PRT,A,Transient-Party
2/19/2016,PRT,A,Transient-Party
2/19/2016,PRT,A,Transient-Party
2/19/2016,PRT,A,Transient-Party
2/19/2016,PRT,A,Transient-Party
2/19/2016,PRT,A,Transient-Party
2/19/2016,PRT,A,Transient-Party
2/19/2016,PRT,A,Transient-Party
2/19/2016,PRT,A,Transient-Party
2/19/2016,PRT,A,Transient-Party
2/19/2016,PRT,A,Transient-Party
2/19/2016,PRT,A,Transient-Party
2/19/2016,PRT,A,Transient-Party
2/19/2016,PRT,A,Transient-Party
2/19/2016,PRT,A,Transient-Party
2/19/2016,PRT,A,Transient-Party
2/15/2016,FRA,A,Transient
2/19/2016,PRT,A,Transient-Party
2/19/2016,PRT,A,Transient-Party
2/15/2016,FRA,B,Transient
2/19/2016,PRT,A,Transient-Party
2/19/2016,PRT,A,Transient-Party
2/19/2016,PRT,A,Transient-Party
2/19/2016,PRT,A,Transient-Party
2/19/2016,PRT,A,Transient-Party
2/18/2016,ITA,A,Transient-Party
2/19/2016,PRT,A,Transient-Party
2/14/2016,DEU,A,Transient
2/19/2016,PRT,A,Transient-Party
2/19/2016,PRT,A,Transient-Party
2/19/2016,PRT,F,Transient
2/15/2016,ESP,A,Transient
2/17/2016,FRA,A,Transient
2/15/2016,FRA,B,Transient
2/19/2016,PRT,A,Transient-Party
2/19/2016,USA,F,Transient
2/16/2016,PRT,A,Transient
2/19/2016,PRT,A,Transient-Party
2/19/2016,PRT,A,Transient-Party
2/19/2016,PRT,A,Transient-Party
2/15/2016,SWE,D,Transient
2/18/2016,PRT,A,Transient-Party
2/15/2016,DEU,A,Transient
2/20/2016,GBR,A,Transient
2/18/2016,FRA,A,Transient
2/17/2016,FRA,A,Transient
2/17/2016,ESP,A,Transient
2/19/2016,PRT,A,Transient-Party
2/19/2016,TUR,D,Transient
2/19/2016,JPN,A,Transient
2/18/2016,DEU,D,Transient
2/19/2016,DEU,D,Transient
2/18/2016,PRT,A,Transient-Party
2/14/2016,GBR,A,Transient
2/18/2016,PRT,A,Transient-Party
2/18/2016,PRT,A,Transient-Party
2/14/2016,DEU,D,Transient
2/18/2016,PRT,A,Transient-Party
2/18/2016,PRT,A,Transient-Party
2/18/2016,PRT,A,Transient-Party
2/18/2016,PRT,A,Transient-Party
2/19/2016,NLD,A,Transient
2/18/2016,PRT,A,Transient-Party
2/18/2016,PRT,A,Transient-Party
2/18/2016,PRT,A,Transient-Party
2/17/2016,FRA,F,Transient
2/19/2016,ESP,A,Transient
2/19/2016,ESP,D,Transient
2/18/2016,ITA,B,Transient-Party
2/19/2016,PRT,A,Transient-Party
2/19/2016,PRT,A,Transient-Party
2/13/2016,POL,A,Transient
2/19/2016,PRT,A,Transient-Party
2/18/2016,ITA,B,Transient-Party
2/18/2016,PRT,A,Contract
2/18/2016,FRA,A,Transient
2/20/2016,FRA,A,Transient
2/19/2016,PRT,A,Transient-Party
2/18/2016,FRA,A,Transient
2/17/2016,DEU,D,Transient
2/19/2016,PRT,A,Transient-Party
2/20/2016,PRT,A,Transient-Party
2/20/2016,PRT,A,Transient-Party
2/20/2016,PRT,A,Transient
2/17/2016,DEU,D,Transient
2/19/2016,USA,A,Transient
2/17/2016,PRT,A,Transient
2/15/2016,HUN,A,Transient
2/14/2016,PRT,A,Transient
2/17/2016,ESP,D,Transient
2/20/2016,PRT,A,Transient
2/20/2016,BRA,A,Transient
2/20/2016,PRT,D,Transient
2/20/2016,PRT,A,Transient-Party
2/20/2016,GBR,A,Transient
2/18/2016,PRT,A,Transient
2/20/2016,PRT,A,Transient
2/18/2016,ESP,A,Transient
2/19/2016,FRA,A,Transient
2/19/2016,THA,A,Transient
2/20/2016,PRT,A,Transient
2/14/2016,AGO,A,Transient
2/20/2016,PRT,A,Transient
2/17/2016,PRT,A,Transient
2/20/2016,PRT,D,Transient
2/19/2016,PRT,D,Transient
2/20/2016,PRT,A,Transient
2/21/2016,PRT,A,Transient
2/19/2016,PRT,A,Transient-Party
2/19/2016,ESP,A,Transient
2/19/2016,PRT,A,Transient-Party
2/19/2016,PRT,A,Transient-Party
2/19/2016,FRA,A,Transient
2/21/2016,ITA,D,Transient
2/20/2016,PRT,F,Transient
2/14/2016,JPN,D,Transient
2/19/2016,NLD,A,Transient
2/19/2016,PRT,A,Transient
2/21/2016,DEU,A,Transient
2/19/2016,DNK,A,Transient
2/21/2016,GBR,A,Transient
2/21/2016,ITA,A,Transient
2/19/2016,DEU,A,Transient
2/17/2016,FRA,A,Transient
2/15/2016,DEU,A,Transient
2/19/2016,DEU,A,Transient
2/17/2016,FRA,A,Transient-Party
2/17/2016,PRT,A,Transient-Party
2/20/2016,FRA,A,Transient
2/21/2016,FRA,A,Transient
2/19/2016,FRA,A,Transient
2/19/2016,LUX,A,Transient
2/19/2016,PRT,A,Transient-Party
2/18/2016,DEU,A,Transient
2/19/2016,ITA,A,Transient
2/19/2016,PRT,A,Transient-Party
2/19/2016,PRT,A,Transient
2/21/2016,GBR,A,Transient
2/20/2016,ESP,A,Transient
2/20/2016,BRA,E,Transient
2/19/2016,FRA,A,Transient
2/20/2016,IND,A,Transient
2/18/2016,NLD,A,Transient
2/19/2016,FRA,A,Transient
2/18/2016,CHE,A,Transient-Party
2/18/2016,CHE,A,Transient-Party
2/21/2016,AGO,A,Transient
2/11/2016,BRA,A,Transient
2/18/2016,FRA,E,Transient
2/20/2016,NLD,A,Transient
2/20/2016,BEL,A,Transient
2/22/2016,CHE,A,Transient
2/20/2016,DEU,A,Transient
2/21/2016,FRA,A,Transient
2/20/2016,FRA,A,Transient
2/22/2016,GBR,A,Transient
2/19/2016,BEL,A,Transient
2/22/2016,FIN,A,Transient
2/20/2016,BEL,A,Transient
2/22/2016,RUS,A,Transient
2/20/2016,ITA,A,Transient
2/20/2016,PRT,D,Transient
2/19/2016,FRA,D,Transient
2/20/2016,FRA,D,Transient
2/20/2016,PRT,D,Transient
2/19/2016,CHL,A,Transient-Party
2/19/2016,CHL,A,Transient-Party
2/20/2016,PRT,A,Transient
2/20/2016,CHN,A,Transient
2/22/2016,CHN,A,Transient
2/20/2016,PRT,A,Transient-Party
2/20/2016,BEL,A,Transient-Party
2/20/2016,FRA,A,Transient
2/19/2016,FRA,A,Transient
2/24/2016,PRT,A,Transient
2/23/2016,PRT,A,Transient-Party
4/25/2016,PRT,A,Transient-Party
5/8/2016,PRT,A,Transient-Party
5/22/2016,PRT,A,Transient-Party
6/15/2016,PRT,A,Transient-Party
6/26/2016,PRT,A,Transient-Party
2/22/2016,ESP,A,Transient
2/19/2016,FRA,A,Transient-Party
2/19/2016,FRA,D,Transient-Party
2/23/2016,AUS,A,Transient
2/20/2016,PRT,A,Transient
2/22/2016,BEL,A,Transient
2/22/2016,PRT,A,Transient
2/21/2016,ESP,A,Transient
2/20/2016,GBR,A,Transient
2/21/2016,FRA,A,Transient
2/21/2016,FRA,A,Transient
2/20/2016,FRA,A,Transient
2/22/2016,GBR,D,Transient
2/20/2016,PRT,A,Transient
2/20/2016,GBR,A,Transient
2/21/2016,CHN,A,Transient
2/21/2016,FRA,A,Transient
2/20/2016,FRA,A,Transient
2/23/2016,PRT,A,Transient-Party
2/21/2016,FRA,A,Transient
2/22/2016,ESP,D,Transient
2/23/2016,FRA,A,Transient
2/24/2016,PRT,A,Transient
2/23/2016,FRA,A,Transient
2/21/2016,FRA,A,Transient
2/22/2016,FRA,A,Transient
2/21/2016,GBR,D,Transient
2/24/2016,DEU,A,Transient
2/24/2016,POL,A,Transient
2/23/2016,DEU,A,Transient
2/20/2016,NLD,A,Transient
2/23/2016,BEL,E,Transient
2/24/2016,PRT,A,Transient
2/21/2016,PRT,A,Transient
2/23/2016,PRT,A,Transient
2/23/2016,ESP,A,Transient
2/22/2016,FRA,A,Transient
2/22/2016,FRA,A,Transient
2/25/2016,PRT,A,Transient
3/3/2016,PRT,A,Transient
4/13/2016,PRT,A,Transient
5/9/2017,PRT,A,Transient
2/22/2016,FRA,A,Transient
2/22/2016,FRA,A,Transient
2/23/2016,ITA,A,Transient
2/22/2016,GBR,D,Transient
2/22/2016,FRA,A,Transient
2/22/2016,FRA,A,Transient
2/20/2016,DEU,A,Transient
2/22/2016,PRT,A,Transient
2/22/2016,FRA,A,Transient
2/23/2016,BRA,D,Transient
2/24/2016,PRT,A,Transient
2/24/2016,PRT,A,Transient
2/21/2016,ITA,A,Transient
2/22/2016,GBR,D,Transient
2/21/2016,DEU,A,Transient
2/21/2016,FIN,E,Transient
2/24/2016,PRT,A,Transient
2/24/2016,PRT,A,Transient
2/21/2016,FRA,F,Transient
2/23/2016,ITA,A,Transient
2/22/2016,PRT,B,Transient-Party
2/22/2016,PRT,B,Transient-Party
2/21/2016,FRA,A,Transient
2/24/2016,PRT,A,Transient
2/14/2016,PRT,D,Transient
2/22/2016,PRT,D,Transient
2/22/2016,PRT,D,Transient
2/21/2016,FRA,A,Transient
2/24/2016,PRT,A,Transient
2/21/2016,FIN,A,Transient
2/23/2016,GBR,A,Transient
2/23/2016,CHE,A,Transient
2/22/2016,PRT,E,Transient
6/26/2017,AGO,A,Transient
2/21/2016,FRA,A,Transient
